what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1386002526159
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1386002526159
started,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1386002526159
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1386002526159
started,bundle,org.eclipse.jem.util,2.1.0.v201005130500,"org.eclipse.jem.util",1386002526159
started,bundle,org.eclipse.jface,3.6.0.I20100601-0800,"org.eclipse.jface",1386002526159
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1386002526159
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.100.v201004202202,"org.eclipse.jst.common.project.facet.core",1386002526159
started,bundle,org.eclipse.jst.j2ee,1.1.400.v201005271900,"org.eclipse.jst.j2ee",1386002526175
started,bundle,org.eclipse.jst.j2ee.core,1.2.0.v201005200200,"org.eclipse.jst.j2ee.core",1386002526175
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.400.v201004280900,"org.eclipse.jst.j2ee.navigator.ui",1386002526175
started,bundle,org.eclipse.jst.j2ee.ui,1.1.400.v201006030400,"org.eclipse.jst.j2ee.ui",1386002526175
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1386002526175
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice.ui",1386002526175
started,bundle,org.eclipse.jst.jee.ui,1.0.300.v201005191301,"org.eclipse.jst.jee.ui",1386002526175
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.0.v201005191955,"org.eclipse.jst.ws.jaxrs.core",1386002526175
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1386002526175
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1386002526175
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1386002526175
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1386002526175
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1386002526175
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1386002526175
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1386002526175
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1386002526471
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1386002526471
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1386002526471
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1386002526471
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1386002526471
started,bundle,org.eclipse.pde.core,3.6.0.v20100601,"org.eclipse.pde.core",1386002526471
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1386002526471
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1386002526471
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1386002526471
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1386002526471
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1386002526471
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1386002526487
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1386002526487
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1386002526487
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1386002526487
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1386002526487
started,bundle,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.resources",1386002526487
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1386002526487
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1386002526487
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1386002526487
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1386002526487
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1386002526487
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1386002526487
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1386002526487
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1386002526487
started,bundle,org.eclipse.wst.common.emf,1.2.0.v201005200700,"org.eclipse.wst.common.emf",1386002526487
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.0.v201004110600,"org.eclipse.wst.common.emfworkbench.integration",1386002526487
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1386002526487
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1386002526503
started,bundle,org.eclipse.wst.common.modulecore,1.2.0.v201005200200,"org.eclipse.wst.common.modulecore",1386002526503
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.100.v201005190114,"org.eclipse.wst.common.project.facet.core",1386002526503
started,bundle,org.eclipse.wst.jsdt.core,1.1.0.v201006030738,"org.eclipse.wst.jsdt.core",1386002526503
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.0.v201005250108,"org.eclipse.wst.jsdt.debug.ui",1386002526503
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1386002526503
started,bundle,org.eclipse.wst.jsdt.ui,1.1.0.v201005200157,"org.eclipse.wst.jsdt.ui",1386002526503
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1386002526503
started,bundle,org.eclipse.wst.web,1.1.400.v201005270700,"org.eclipse.wst.web",1386002526503
started,bundle,org.eclipse.wst.xml.core,1.1.500.v201005271618,"org.eclipse.wst.xml.core",1386002526503
os,sysinfo,,,"win32",1386002526518
arch,sysinfo,,,"x86_64",1386002526518
ws,sysinfo,,,"win32",1386002526518
locale,sysinfo,,,"en_IN",1386002526518
processors,sysinfo,,,"8",1386002526518
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1386002526518
java.runtime.version,sysinfo,,,"1.7.0_45-b18",1386002526518
java.specification.name,sysinfo,,,"Java Platform API Specification",1386002526518
java.specification.vendor,sysinfo,,,"Oracle Corporation",1386002526518
java.specification.version,sysinfo,,,"1.7",1386002526518
java.vendor,sysinfo,,,"Oracle Corporation",1386002526518
java.version,sysinfo,,,"1.7.0_45",1386002526518
java.vm.info,sysinfo,,,"mixed mode",1386002526518
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1386002526518
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1386002526518
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1386002526518
java.vm.specification.version,sysinfo,,,"1.7",1386002526518
java.vm.vendor,sysinfo,,,"Oracle Corporation",1386002526518
java.vm.version,sysinfo,,,"24.45-b08",1386002526518
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1386002538426
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1386002538426
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1386002538442
started,bundle,org.eclipse.jst.servlet.ui,1.1.400.v201005272100,"org.eclipse.jst.servlet.ui",1386002538489
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1386002539426
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1386002539426
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1386002539442
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1386002539442
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1386002539520
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1386002542064
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1386002543216
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1386002543263
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1386002543560
started,bundle,org.eclipse.jpt.core,2.3.0.v201006020000,"org.eclipse.jpt.core",1386002544294
started,bundle,org.eclipse.wst.sse.core,1.1.500.v201006020308,"org.eclipse.wst.sse.core",1386002544310
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386002552526
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003760212
started,bundle,org.eclipse.wst.server.core,1.1.202.v20100518,"org.eclipse.wst.server.core",1386003764002
started,bundle,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui",1386003764018
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1386003764080
started,bundle,org.eclipse.jst.jee,1.0.300.v201005191301,"org.eclipse.jst.jee",1386003764174
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003771550
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003795258
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1386003795336
started,bundle,org.eclipse.ui.views.log,1.0.100.v20100423,"org.eclipse.ui.views.log",1386003795352
started,bundle,org.eclipse.pde.ui,3.6.0.v20100601,"org.eclipse.pde.ui",1386003795352
opened,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1386003795383
opened,view,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.views.ProblemView",1386003795555
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1386003795664
opened,view,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1386003795758
activated,perspective,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.JavaPerspective",1386003795773
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1386003795820
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.newWizard",1386003795914
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003796891
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003797688
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1386003798669
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003799762
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003811032
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003815369
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1386003815807
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003818233
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003820073
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003822853
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003827357
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003855324
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003856711
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003986353
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386003990440
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004019356
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1386004024892
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1386004026264
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004037828
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004249757
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004251910
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004259513
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004266471
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1386004267050
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1386004268276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004268683
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1386004268839
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1386004268917
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004269276
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004278848
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1386004280453
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386004280610
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004281141
started,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1386004281422
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004284896
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1386004286455
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004288701
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1386004289264
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004290854
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1386004290916
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1386004290994
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004291448
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004296120
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1386004297324
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386004297761
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004299633
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004329646
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1386004331888
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004334330
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1386004334690
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004336577
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1386004336702
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1386004336780
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004337139
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004352763
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1386004354010
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.0.v201004262257,"org.eclipse.jst.ws.jaxws.ui",1386004361976
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1386004361992
started,bundle,org.eclipse.pde.api.tools,1.0.201.v20100602-0930,"org.eclipse.pde.api.tools",1386004362257
started,bundle,org.eclipse.pde.api.tools.ui,1.0.200.v20100601-1815,"org.eclipse.pde.api.tools.ui",1386004362257
started,bundle,org.eclipse.jst.ws.annotations.core,1.0.0.v201004262257,"org.eclipse.jst.ws.annotations.core",1386004362492
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1386004393794
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1386004395275
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004395650
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004544223
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1386004545676
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004551243
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004551540
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004551603
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004555440
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1386004555440
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004567344
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004589195
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004593031
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1386004596196
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1386004596212
